ticker,w_latest,bucket,sector
CLX,0.0002172672308113,Small,Consumer Staples
COP,0.0018504907094686,Small,Energy
WMB,0.0012477217327623,Small,Energy
TPL,0.0003530696351363,Small,Energy
XOM,0.0084623586464869,Small,Energy
EXE,0.0004694093011785,Small,Energy
KMI,0.0010287984508379,Small,Energy
CTRA,0.0003360333752344,Small,Energy
APA,0.0001455908790206,Small,Energy
TRGP,0.0006274506752203,Small,Energy
CVX,0.0051395852044433,Small,Energy
DVN,0.0003833009841509,Small,Energy
VLO,0.0009067610123412,Small,Energy
EOG,0.0009948226457733,Small,Energy
OXY,0.0006997676510543,Small,Energy
EQT,0.0006100138595985,Small,Energy
MPC,0.0009821235740849,Small,Energy
FANG,0.0007191645719214,Small,Energy
SLB,0.0009266635785378,Small,Energy
OKE,0.0007606580951809,Small,Energy
BKR,0.0008267114561028,Small,Energy
PSX,0.0009234673159862,Small,Energy
HAL,0.0003724610033111,Small,Energy
NDAQ,0.0008579050288364,Small,Financials
NTRS,0.0004120828845772,Small,Financials
PNC,0.0012568546976223,Small,Financials
JKHY,0.0002118821391124,Small,Financials
ERIE,0.0002346193881531,Small,Financials
V,0.0094870164129687,Small,Financials
BAC,0.0064534109595504,Small,Financials
CB,0.0020120773462197,Small,Financials
CPAY,0.000346314048201,Small,Financials
HOOD,0.0014461856679101,Small,Financials
BK,0.0012720946743699,Small,Financials
HBAN,0.0004260342950242,Small,Financials
BX,0.0018057573070881,Small,Financials
AON,0.0012765227593316,Small,Financials
APO,0.0012934795545069,Small,Financials
HIG,0.0006516856456407,Small,Financials
FITB,0.0004806013304767,Small,Financials
FIS,0.0005686754211444,Small,Financials
CINF,0.0004439577651208,Small,Financials
SCHW,0.002756599365022,Small,Financials
USB,0.0012729858133242,Small,Financials
BRO,0.0004700226376479,Small,Financials
HUM,0.0004681560457226,Small,Health Care
ALGN,0.0001753172599659,Small,Health Care
BDX,0.0009467813802667,Small,Health Care
STE,0.0004429110814293,Small,Health Care
MRNA,0.0001588548928767,Small,Health Care
SOLV,0.0002464494369978,Small,Health Care
UHS,0.0002195570867382,Small,Health Care
UNH,0.0049678126221797,Small,Health Care
DVA,0.0001455106895308,Small,Health Care
DXCM,0.0004026249672779,Small,Health Care
IDXX,0.0009935049744199,Small,Health Care
SYK,0.0024138828789496,Small,Health Care
ISRG,0.0034123327426575,Small,Health Care
HOLX,0.0002840957574435,Small,Health Care
WAT,0.0004020321393171,Small,Health Care
BSX,0.0024615970621864,Small,Health Care
TECH,0.0001643216865662,Small,Health Care
GEHC,0.0005968862437771,Small,Health Care
BMY,0.0016137711193792,Small,Health Care
MCK,0.0018320907874717,Small,Health Care
RMD,0.0006273337256678,Small,Health Care
GILD,0.0026929957242621,Small,Health Care
EME,0.0004462328586731,Small,Industrials
NSC,0.0011010530443759,Small,Industrials
ADP,0.001754668442817,Small,Industrials
MAS,0.000221565448685,Small,Industrials
CAT,0.0044197455314642,Small,Industrials
AXON,0.0007059954527314,Small,Industrials
PCAR,0.0009271040807398,Small,Industrials
JBHT,0.0002716172569863,Small,Industrials
FTV,0.0002875410897354,Small,Industrials
LDOS,0.0004086758385101,Small,Industrials
DOV,0.0004315553409149,Small,Industrials
URI,0.0008724851144551,Small,Industrials
UBER,0.0029869080108334,Small,Industrials
ALLE,0.0002401629396851,Small,Industrials
FAST,0.0007853120143358,Small,Industrials
DAY,0.0001888530186255,Small,Industrials
WM,0.0014957720495912,Small,Industrials
TXT,0.0002456524486051,Small,Industrials
PAYC,0.0001525864652513,Small,Industrials
CPRT,0.0006756481085659,Small,Industrials
EMR,0.0012346464727781,Small,Industrials
TT,0.0015586082630478,Small,Industrials
HPE,0.0004640613797259,Small,Information Technology
TDY,0.0003982364114698,Small,Information Technology
FFIV,0.0002316403610377,Small,Information Technology
VRSN,0.0003994704592041,Small,Information Technology
SNPS,0.0012364180167039,Small,Information Technology
HPQ,0.0003838530794367,Small,Information Technology
INTC,0.0028206070477159,Small,Information Technology
DDOG,0.0008788180181532,Small,Information Technology
AMAT,0.003058625161826,Small,Information Technology
CTSH,0.0006285408936885,Small,Information Technology
KEYS,0.0005087306751598,Small,Information Technology
QCOM,0.0029976489240442,Small,Information Technology
GLW,0.0011676618513808,Small,Information Technology
NXPI,0.0008254157349508,Small,Information Technology
MSI,0.0010533613488743,Small,Information Technology
KLAC,0.0024707527378929,Small,Information Technology
WDC,0.000815664075418,Small,Information Technology
ZBRA,0.0002092181238638,Small,Information Technology
FSLR,0.0004596438126368,Small,Information Technology
CRM,0.0037057687807834,Small,Information Technology
TXN,0.002482430881003,Small,Information Technology
TEL,0.0011039189354947,Small,Information Technology
APD,0.0009819042840208,Small,Materials
DD,0.0002767612404233,Small,Materials
AMCR,0.0003363005420661,Small,Materials
LYB,0.0002471539899285,Small,Materials
STLD,0.0003958752080248,Small,Materials
SHW,0.0014321136729628,Small,Materials
CTVA,0.0007590773548464,Small,Materials
DOW,0.0002704491260996,Small,Materials
PPG,0.0003796165324509,Small,Materials
ECL,0.0012965167724051,Small,Materials
NUE,0.0005976059598956,Small,Materials
IP,0.000340930747738,Small,Materials
IFF,0.0002960673418637,Small,Materials
LIN,0.0033033231200733,Small,Materials
PKG,0.000304288851815,Small,Materials
NEM,0.0015615971097254,Small,Materials
AVY,0.0002258297802784,Small,Materials
ALB,0.0002356620765917,Small,Materials
VMC,0.0006518468630956,Small,Materials
MLM,0.0006234775213273,Small,Materials
SOLS,0.0001209013690048,Small,Materials
SW,0.0003023362721467,Small,Materials
WELL,0.0023518781800875,Small,Real Estate
SBAC,0.000356197365588,Small,Real Estate
DLR,0.0009254034210306,Small,Real Estate
CBRE,0.0007997351412888,Small,Real Estate
IRM,0.0004307399991941,Small,Real Estate
DOC,0.0002124972975733,Small,Real Estate
PLD,0.0020026486566466,Small,Real Estate
WY,0.0002691005082415,Small,Real Estate
UDR,0.0002015998455401,Small,Real Estate
O,0.0008935146258433,Small,Real Estate
MAA,0.0002681224950111,Small,Real Estate
AVB,0.0004384932815464,Small,Real Estate
ARE,0.0001507454724732,Small,Real Estate
FRT,0.0001448632334573,Small,Real Estate
INVH,0.0002961933130447,Small,Real Estate
CSGP,0.0004885192800619,Small,Real Estate
AMT,0.0014407764602645,Small,Real Estate
PSA,0.0008105234452568,Small,Real Estate
EQIX,0.0012700413649549,Small,Real Estate
HST,0.0002053268027792,Small,Real Estate
ESS,0.000288330957969,Small,Real Estate
KIM,0.0002363175748702,Small,Real Estate
VST,0.0009790683202993,Small,Utilities
EVRG,0.0002992903404142,Small,Utilities
NRG,0.0005229172837488,Small,Utilities
PNW,0.0001828882376032,Small,Utilities
PCG,0.0005903153794579,Small,Utilities
ED,0.0006196253223516,Small,Utilities
CNP,0.000442677001472,Small,Utilities
AES,0.000167826898856,Small,Utilities
EXC,0.0007906455066021,Small,Utilities
CMS,0.0003861905856585,Small,Utilities
DTE,0.0004832923316591,Small,Utilities
AEP,0.0011062007773459,Small,Utilities
LNT,0.0003007868574448,Small,Utilities
PPL,0.0004579641413701,Small,Utilities
CEG,0.00180976138445,Small,Utilities
XEL,0.0008077628584744,Small,Utilities
SRE,0.0010347803243053,Small,Utilities
WEC,0.0006196577622892,Small,Utilities
EIX,0.0003863446780599,Small,Utilities
ETR,0.0007172332447915,Small,Utilities
ATO,0.0004854362123106,Small,Utilities
PEG,0.0006952962822032,Small,Utilities
MHK,0.0001164822925006,Small,Consumer Discretionary
GIS,0.0004418636642291,Small,Consumer Staples
KKR,0.0018129924071069,Small,Financials
TMO,0.0037831077384299,Small,Health Care
LUV,0.0002907366295375,Small,Industrials
